PolicyID,CustomerID,ProductType,SumAssured,AnnualPremium,StartDate,EndDate,TenureMonths,Status,RegionID
5004602,203960,Auto,18396.18,1060.59,2024-08-17,2025-08-12,12,Active,6148
5004603,214862,Health,31693.04,3375.66,2024-03-22,2025-03-17,12,Active,6042
5004604,203639,Auto,4505.37,508.72,2023-05-18,2024-05-12,12,Active,6197
5004605,200901,Health,67253.03,2679.81,2024-06-26,2025-06-21,12,Active,6022
5004606,209993,Health,16767.52,529.0,2024-06-16,2025-06-11,12,Active,6036
5004607,212696,Health,95140.17,3737.83,2021-03-31,2022-03-26,12,Active,6171
5004608,214820,Auto,11744.84,583.94,2022-04-20,2023-04-15,12,Active,6033
5004609,202279,Health,60333.8,5277.66,2021-08-02,2022-07-28,12,Active,6040
5004610,208796,Auto,5023.6,359.09,2023-08-25,2024-08-19,12,Active,6146
5004611,212053,Health,69387.76,7383.7,2020-05-07,2021-05-02,12,Active,6133
5004612,212581,Auto,20860.87,458.64,2022-05-30,2023-05-25,12,Active,6090
5004613,201260,Property,103931.59,5397.31,2021-06-16,2022-06-11,12,Active,6082
5004614,200744,PersonalAccident,77454.13,7507.09,2024-10-31,2025-10-26,12,Active,6191
5004615,206035,Auto,10602.27,505.98,2025-01-22,2026-01-17,12,Lapsed,6051
5004616,205138,Property,359110.38,17219.45,2024-12-08,2025-12-03,12,Active,6163
5004617,202096,Auto,2760.17,134.14,2020-09-22,2021-09-17,12,Active,6033
5004618,200502,Property,471094.87,32480.52,2021-07-30,2022-07-25,12,Expired,6068
5004619,209891,Auto,5451.27,373.27,2021-01-29,2022-01-24,12,Expired,6164
5004620,200777,Auto,9561.42,1118.43,2021-11-07,2022-11-02,12,Active,6093
5004621,207141,Auto,16466.44,1158.49,2024-08-14,2025-08-09,12,Active,6136
5004622,208117,Health,97601.19,11525.91,2023-05-17,2024-05-11,12,Lapsed,6127
5004623,209327,Health,23386.65,867.26,2020-10-30,2021-10-25,12,Active,6187
5004624,202983,Health,19654.52,2326.51,2021-05-05,2022-04-30,12,Active,6153
5004625,214923,Auto,9558.85,311.8,2024-07-20,2025-07-15,12,Expired,6134
5004626,208969,PersonalAccident,51556.65,4553.23,2024-08-20,2025-08-15,12,Active,6008
5004627,210149,PersonalAccident,8157.26,628.39,2025-04-15,2026-04-10,12,Active,6144
5004628,213267,PersonalAccident,80493.21,7062.41,2022-10-06,2023-10-01,12,Active,6085
5004629,210040,Auto,11925.97,1228.54,2020-01-30,2021-01-24,12,Active,6193
5004630,206849,Property,26625.77,1997.51,2022-04-18,2023-04-13,12,Active,6098
5004631,214901,PersonalAccident,79095.27,3464.2,2023-05-01,2024-04-25,12,Active,6078
5004632,211535,Auto,12783.91,349.16,2024-10-30,2025-10-25,12,Active,6161
5004633,206327,PersonalAccident,47551.95,5061.79,2021-05-31,2022-05-26,12,Active,6134
5004634,203886,Health,23626.91,2226.55,2024-09-27,2025-09-22,12,Lapsed,6164
5004635,202244,Property,471587.23,50910.67,2020-03-21,2021-03-16,12,Active,6143
5004636,208003,PersonalAccident,21856.87,1313.78,2022-04-26,2023-04-21,12,Expired,6097
5004637,204751,Property,293558.82,19736.19,2025-01-26,2026-01-21,12,Active,6113
5004638,206240,Property,429381.86,25891.8,2021-05-23,2022-05-18,12,Active,6093
5004639,200786,Health,19959.4,803.01,2020-12-02,2021-11-27,12,Active,6072
5004640,211088,Auto,4191.06,344.33,2021-01-07,2022-01-02,12,Active,6164
5004641,202913,Health,24861.85,723.84,2022-03-15,2023-03-10,12,Active,6089
5004642,214673,Travel,31174.82,1311.91,2024-06-01,2024-11-28,6,Active,6102
5004643,204878,Health,61436.79,6264.8,2024-02-02,2025-01-27,12,Active,6033
5004644,206354,PersonalAccident,86449.35,6342.44,2025-02-05,2026-01-31,12,Active,6131
5004645,210839,Travel,13972.1,1024.18,2023-06-16,2023-12-13,6,Active,6080
5004646,205306,Auto,5679.38,281.29,2024-07-01,2025-06-26,12,Active,6149
5004647,205168,Property,250380.13,12109.0,2021-09-04,2022-08-30,12,Expired,6090
5004648,214403,Property,413575.42,33997.35,2021-12-12,2022-12-07,12,Active,6104
5004649,205288,Auto,8082.53,863.49,2022-01-20,2023-01-15,12,Expired,6127
5004650,206229,Health,7981.12,427.54,2020-06-23,2021-06-18,12,Active,6153
5004651,203217,Property,294967.43,14888.34,2024-07-08,2025-07-03,12,Active,6099
5004652,209472,SME,231415.54,13249.26,2025-03-22,2026-03-17,12,Active,6120
5004653,205504,SME,136965.43,15820.98,2025-06-30,2026-06-25,12,Active,6047
5004654,206958,Auto,18618.41,1291.41,2023-07-11,2024-07-05,12,Active,6054
5004655,214300,Auto,11670.67,903.41,2020-11-30,2021-11-25,12,Lapsed,6171
5004656,208718,Property,412877.6,31630.8,2020-07-27,2021-07-22,12,Active,6191
5004657,202654,Travel,21565.01,965.9,2021-02-13,2021-08-12,6,Active,6065
5004658,207160,Auto,5541.84,138.31,2025-07-16,2026-07-11,12,Lapsed,6043
5004659,209233,Travel,22492.28,1958.97,2023-05-06,2023-11-02,6,Expired,6189
5004660,210231,Health,58960.73,3437.12,2023-04-28,2024-04-22,12,Active,6069
5004661,207876,Travel,15217.66,884.17,2025-05-28,2025-11-24,6,Active,6137
5004662,200605,PersonalAccident,47621.73,1373.88,2023-06-23,2024-06-17,12,Active,6000
5004663,206601,Property,73514.34,2572.52,2024-10-17,2025-10-12,12,Active,6110
5004664,208034,Auto,10652.65,928.33,2025-07-12,2026-07-07,12,Active,6198
5004665,204876,SME,288798.65,7818.46,2021-10-30,2022-10-25,12,Active,6036
5004666,208565,SME,138188.98,3671.96,2023-04-16,2024-04-10,12,Expired,6046
5004667,206074,Property,314501.56,6986.99,2020-06-15,2021-06-10,12,Active,6038
5004668,206561,SME,179492.2,10905.91,2022-11-18,2023-11-13,12,Active,6114
5004669,209874,PersonalAccident,57226.98,3040.44,2024-11-26,2025-11-21,12,Active,6066
5004670,209218,SME,235137.06,13227.94,2024-06-14,2025-06-09,12,Active,6151
5004671,205440,Health,76279.68,8651.73,2023-07-20,2024-07-14,12,Active,6216
5004672,213203,Health,21285.6,1398.57,2020-05-08,2021-05-03,12,Active,6138
5004673,204494,Health,98484.33,7038.9,2021-06-04,2022-05-30,12,Expired,6005
5004674,204454,Health,5279.75,592.78,2022-03-11,2023-03-06,12,Active,6085
5004675,213861,Auto,14010.33,1336.72,2022-09-24,2023-09-19,12,Active,6012
5004676,201926,Health,39856.1,2057.33,2024-04-28,2025-04-23,12,Active,6055
5004677,211427,Property,93841.65,4378.51,2020-06-11,2021-06-06,12,Active,6139
5004678,214078,Health,9344.61,266.55,2021-03-23,2022-03-18,12,Expired,6111
5004679,207228,Auto,10942.51,448.16,2020-05-01,2021-04-26,12,Active,6211
5004680,209805,Property,408874.91,41329.4,2023-04-03,2024-03-28,12,Active,6064
5004681,212640,PersonalAccident,77939.97,8096.75,2021-10-19,2022-10-14,12,Active,6188
5004682,200921,Property,49138.33,2134.46,2023-03-22,2024-03-16,12,Lapsed,6173
5004683,213997,Health,99987.98,2486.18,2020-08-20,2021-08-15,12,Active,6212
5004684,212170,SME,268069.8,27515.75,2024-12-02,2025-11-27,12,Active,6181
5004685,206469,PersonalAccident,10367.78,467.64,2024-04-23,2025-04-18,12,Active,6129
5004686,211645,Health,45397.46,4040.92,2023-02-21,2024-02-16,12,Active,6196
5004687,207828,Property,352177.93,18864.41,2024-05-21,2025-05-16,12,Active,6006
5004688,207533,SME,119748.88,7748.84,2025-04-24,2026-04-19,12,Active,6087
5004689,204034,Auto,22064.18,2178.33,2025-01-08,2026-01-03,12,Expired,6023
5004690,200757,Property,453387.21,41781.36,2021-11-14,2022-11-09,12,Active,6194
5004691,212390,Auto,10894.16,356.05,2021-11-30,2022-11-25,12,Active,6161
5004692,200947,Auto,17748.9,948.52,2024-09-01,2025-08-27,12,Active,6153
5004693,213478,Health,6660.07,365.17,2024-09-17,2025-09-12,12,Active,6018
5004694,208799,SME,282737.65,18603.02,2023-09-17,2024-09-11,12,Active,6085
5004695,203039,PersonalAccident,17193.49,403.06,2024-02-25,2025-02-19,12,Active,6065
5004696,204192,PersonalAccident,25754.27,1611.25,2020-05-09,2021-05-04,12,Active,6077
5004697,202346,Health,68375.4,7058.35,2021-02-02,2022-01-28,12,Active,6182
5004698,207976,Auto,15927.04,786.18,2023-01-10,2024-01-05,12,Cancelled,6196
5004699,213871,Auto,7311.49,486.56,2023-05-16,2024-05-10,12,Lapsed,6100
5004700,212121,Travel,5511.74,156.24,2020-03-09,2020-09-05,6,Active,6133
5004701,203078,Auto,6108.93,506.03,2023-11-19,2024-11-13,12,Lapsed,6149
5004702,203650,Auto,18788.97,866.09,2022-05-25,2023-05-20,12,Lapsed,6031
5004703,212114,Auto,23186.59,2293.93,2022-01-18,2023-01-13,12,Active,6069
5004704,208123,Property,252448.99,24478.85,2021-05-01,2022-04-26,12,Active,6211
5004705,205029,PersonalAccident,61151.6,3847.19,2020-12-14,2021-12-09,12,Active,6114
5004706,202344,Auto,4653.51,374.77,2024-03-20,2025-03-15,12,Active,6064
5004707,213577,Health,43030.12,1258.85,2024-09-30,2025-09-25,12,Active,6057
5004708,209604,Auto,14863.42,1129.21,2023-12-20,2024-12-14,12,Expired,6081
5004709,202953,PersonalAccident,15213.69,472.65,2022-01-21,2023-01-16,12,Active,6067
5004710,205166,Auto,23437.91,1519.32,2024-07-19,2025-07-14,12,Active,6057
5004711,203145,SME,274742.88,14872.42,2022-02-14,2023-02-09,12,Cancelled,6109
5004712,214360,PersonalAccident,20402.16,992.29,2021-02-27,2022-02-22,12,Cancelled,6165
5004713,204683,Auto,28081.98,3197.49,2025-02-27,2026-02-22,12,Active,6147
5004714,210044,Property,54367.89,2478.39,2025-07-15,2026-07-10,12,Expired,6042
5004715,209435,SME,261705.25,25597.22,2022-12-14,2023-12-09,12,Expired,6154
5004716,207191,Property,311832.92,28505.72,2020-01-04,2020-12-29,12,Active,6002
5004717,212593,Property,494896.87,38200.12,2023-12-27,2024-12-21,12,Active,6117
5004718,211639,Auto,28909.06,2522.8,2021-12-31,2022-12-26,12,Active,6160
5004719,212383,Auto,22576.25,2101.55,2020-11-29,2021-11-24,12,Active,6014
5004720,206656,SME,89366.08,6391.45,2022-04-17,2023-04-12,12,Active,6013
5004721,214609,Auto,5893.41,531.38,2021-01-07,2022-01-02,12,Active,6005
5004722,200111,Auto,12249.21,606.71,2022-02-16,2023-02-11,12,Active,6153
5004723,203682,Travel,15765.51,1744.89,2022-07-11,2023-01-07,6,Active,6045
5004724,211851,SME,143264.44,4272.13,2021-07-06,2022-07-01,12,Active,6199
5004725,201731,Auto,2849.64,226.09,2022-08-13,2023-08-08,12,Active,6042
5004726,202111,SME,282018.16,17230.28,2023-11-14,2024-11-08,12,Active,6218
5004727,207163,Health,40095.11,3282.57,2025-01-17,2026-01-12,12,Expired,6037
5004728,212198,Auto,2311.56,241.92,2023-10-12,2024-10-06,12,Active,6039
5004729,204040,Auto,15109.92,996.67,2020-05-08,2021-05-03,12,Expired,6059
5004730,206854,Health,90109.03,4157.61,2020-01-01,2020-12-26,12,Expired,6034
5004731,210666,Health,46513.38,3063.39,2022-08-02,2023-07-28,12,Active,6013
5004732,205112,Auto,28036.03,1000.37,2020-10-19,2021-10-14,12,Expired,6151
5004733,201808,PersonalAccident,93672.75,10234.5,2021-03-15,2022-03-10,12,Active,6219
5004734,209304,Auto,18018.14,1330.83,2020-01-07,2021-01-01,12,Active,6035
5004735,209442,Travel,6398.9,571.32,2020-05-02,2020-10-29,6,Expired,6074
5004736,200417,Auto,21964.32,1776.26,2020-12-28,2021-12-23,12,Expired,6084
5004737,205139,Health,82749.74,6375.14,2023-10-12,2024-10-06,12,Active,6190
5004738,207622,SME,194722.63,16243.34,2022-07-24,2023-07-19,12,Active,6167
5004739,209708,SME,139155.77,6251.55,2020-01-27,2021-01-21,12,Active,6100
5004740,204069,Auto,4056.68,181.73,2023-05-20,2024-05-14,12,Lapsed,6063
5004741,214408,SME,295012.95,8174.59,2025-08-01,2026-07-27,12,Active,6136
5004742,207645,Auto,27582.55,1716.81,2021-07-29,2022-07-24,12,Lapsed,6066
5004743,201849,Health,62578.75,1485.76,2022-12-10,2023-12-05,12,Active,6175
5004744,203899,Auto,7309.7,640.48,2024-10-28,2025-10-23,12,Active,6033
5004745,207216,SME,120687.49,8886.01,2024-12-15,2025-12-10,12,Active,6009
5004746,213100,Auto,9658.68,1118.12,2023-08-17,2024-08-11,12,Expired,6155
5004747,209816,Auto,20606.1,1127.07,2024-08-09,2025-08-04,12,Active,6045
5004748,209327,Travel,11702.33,1184.63,2024-10-22,2025-04-20,6,Active,6206
5004749,204608,Health,63242.74,1803.68,2023-10-22,2024-10-16,12,Expired,6023
5004750,200409,Health,6979.25,184.2,2021-08-20,2022-08-15,12,Expired,6075
5004751,207714,Health,62334.7,6491.43,2022-10-21,2023-10-16,12,Active,6030
5004752,204562,Health,53631.87,2344.26,2023-03-31,2024-03-25,12,Active,6029
5004753,214328,Auto,27213.6,790.1,2023-08-29,2024-08-23,12,Active,6133
5004754,200847,Auto,9766.72,236.07,2024-10-02,2025-09-27,12,Active,6018
5004755,206319,Auto,7582.86,448.05,2021-03-05,2022-02-28,12,Cancelled,6128
5004756,206320,Auto,11143.06,1177.82,2021-11-10,2022-11-05,12,Active,6104
5004757,208496,Auto,3313.46,119.3,2021-07-05,2022-06-30,12,Active,6047
5004758,201285,Property,391585.7,29910.71,2024-08-26,2025-08-21,12,Active,6117
5004759,206309,Health,95331.4,3387.54,2025-02-23,2026-02-18,12,Active,6080
5004760,213916,Auto,5211.1,456.85,2024-01-29,2025-01-23,12,Expired,6034
5004761,203514,SME,160561.87,18329.66,2022-04-23,2023-04-18,12,Active,6008
5004762,210323,Travel,45536.43,1179.79,2025-05-08,2025-11-04,6,Active,6121
5004763,202400,Auto,9692.89,1073.53,2021-01-31,2022-01-26,12,Active,6199
5004764,213447,Auto,22519.04,2165.23,2020-02-21,2021-02-15,12,Active,6115
5004765,206607,Health,10297.36,496.46,2024-06-29,2025-06-24,12,Active,6039
5004766,207454,Auto,23274.26,1903.66,2020-03-28,2021-03-23,12,Active,6211
5004767,207424,Health,61913.93,6331.04,2022-10-25,2023-10-20,12,Expired,6147
5004768,209542,Auto,16208.24,796.06,2024-10-10,2025-10-05,12,Active,6034
5004769,211537,Health,22358.74,2371.86,2024-06-30,2025-06-25,12,Active,6139
5004770,213735,Auto,16087.71,449.15,2025-04-21,2026-04-16,12,Active,6123
5004771,204372,Property,455569.25,20622.81,2025-08-02,2026-07-28,12,Active,6059
5004772,205522,Property,55612.63,5852.97,2023-12-24,2024-12-18,12,Expired,6111
5004773,201175,Health,14462.75,1528.52,2023-01-13,2024-01-08,12,Active,6017
5004774,201011,Property,125860.73,11301.94,2023-11-18,2024-11-12,12,Active,6169
5004775,214286,Auto,23418.74,1531.79,2023-02-03,2024-01-29,12,Active,6152
5004776,212715,SME,267012.88,23204.4,2020-10-26,2021-10-21,12,Active,6144
5004777,205608,Property,256705.51,30776.82,2021-09-10,2022-09-05,12,Active,6166
5004778,205384,Property,208611.87,11020.65,2023-07-07,2024-07-01,12,Active,6104
5004779,208300,Property,301423.3,8492.48,2022-10-04,2023-09-29,12,Active,6158
5004780,201564,Property,262102.53,30487.75,2023-10-31,2024-10-25,12,Active,6137
5004781,210456,Auto,21806.89,1785.94,2022-03-08,2023-03-03,12,Lapsed,6149
5004782,203611,SME,282641.82,15999.49,2024-11-13,2025-11-08,12,Expired,6124
5004783,207848,Auto,16482.11,388.49,2022-01-13,2023-01-08,12,Lapsed,6209
5004784,214704,Health,65279.81,2749.7,2022-02-13,2023-02-08,12,Active,6198
5004785,206187,Auto,18449.45,1452.79,2022-10-03,2023-09-28,12,Active,6073
5004786,205391,Health,85224.19,5827.19,2020-03-05,2021-02-28,12,Cancelled,6170
5004787,200692,Health,68839.56,4796.49,2022-09-10,2023-09-05,12,Active,6134
5004788,200259,SME,253967.46,22367.34,2020-06-20,2021-06-15,12,Active,6170
5004789,208863,SME,61779.73,3523.31,2024-11-07,2025-11-02,12,Active,6053
5004790,201684,Health,13880.27,1565.57,2023-07-06,2024-06-30,12,Active,6038
5004791,200553,Health,19754.61,1831.04,2023-05-30,2024-05-24,12,Active,6048
5004792,204319,Property,454198.32,21298.3,2023-12-23,2024-12-17,12,Expired,6001
5004793,201700,Auto,18559.66,981.78,2021-12-28,2022-12-23,12,Active,6040
5004794,211093,Property,379043.25,39029.72,2023-03-13,2024-03-07,12,Active,6039
5004795,210789,Health,99675.49,11425.99,2023-09-10,2024-09-04,12,Active,6074
5004796,204204,Auto,6013.1,677.15,2021-11-13,2022-11-08,12,Active,6157
5004797,205214,Health,79856.36,6529.77,2020-08-24,2021-08-19,12,Active,6181
5004798,205245,Health,35564.17,2845.8,2025-06-21,2026-06-16,12,Active,6168
5004799,213553,Auto,19926.89,2304.56,2024-01-15,2025-01-09,12,Active,6079
5004800,211052,Auto,27985.21,2912.51,2023-06-29,2024-06-23,12,Cancelled,6033
5004801,200824,Health,28536.43,1063.28,2020-11-06,2021-11-01,12,Active,6091
5004802,207265,Health,96049.06,3256.96,2024-01-05,2024-12-30,12,Active,6158
5004803,204605,Auto,20586.9,1195.65,2025-06-11,2026-06-06,12,Active,6211
5004804,200162,Auto,25701.02,1111.69,2024-09-29,2025-09-24,12,Active,6156
5004805,209240,Health,86362.55,8309.02,2024-01-23,2025-01-17,12,Lapsed,6208
5004806,205701,Health,82254.47,2186.02,2021-04-19,2022-04-14,12,Active,6095
5004807,213812,Travel,12458.92,1439.27,2024-06-02,2024-11-29,6,Expired,6144
5004808,202770,Auto,27131.1,2949.48,2021-01-09,2022-01-04,12,Expired,6127
5004809,204508,Auto,6123.52,143.03,2021-02-11,2022-02-06,12,Cancelled,6060
5004810,201797,Auto,4816.14,318.55,2025-01-28,2026-01-23,12,Active,6212
5004811,204386,SME,275351.03,8876.95,2022-02-28,2023-02-23,12,Active,6038
5004812,214853,Health,14792.65,1356.93,2023-02-12,2024-02-07,12,Active,6170
5004813,205240,Property,318184.37,23662.49,2020-10-19,2021-10-14,12,Cancelled,6063
5004814,205751,Auto,28177.62,1331.67,2022-03-05,2023-02-28,12,Active,6111
5004815,208930,Property,377566.98,23164.35,2025-08-16,2026-08-11,12,Active,6108
5004816,204863,Property,52188.49,4302.79,2023-06-20,2024-06-14,12,Lapsed,6135
5004817,204521,Auto,15317.69,1742.46,2021-12-05,2022-11-30,12,Active,6150
5004818,200484,Auto,5922.69,387.02,2022-02-27,2023-02-22,12,Cancelled,6055
5004819,200892,Health,62808.61,3823.24,2023-07-15,2024-07-09,12,Active,6210
5004820,212772,Property,344728.05,35631.48,2023-02-18,2024-02-13,12,Active,6031
5004821,201235,SME,35786.17,2947.52,2022-06-28,2023-06-23,12,Lapsed,6149
5004822,210746,Travel,49220.02,1722.95,2021-10-10,2022-04-08,6,Expired,6051
5004823,212281,Health,95557.68,9086.72,2023-10-20,2024-10-14,12,Expired,6182
5004824,205248,Travel,11124.85,926.39,2022-03-04,2022-08-31,6,Lapsed,6000
5004825,211455,Property,317521.31,32669.64,2023-05-14,2024-05-08,12,Active,6033
5004826,213858,Auto,16388.0,894.13,2025-03-14,2026-03-09,12,Active,6100
5004827,213034,Travel,32475.43,1871.19,2024-01-01,2024-06-29,6,Lapsed,6088
5004828,214142,Auto,10580.25,598.44,2020-09-12,2021-09-07,12,Expired,6196
5004829,208279,Auto,26610.58,1134.74,2020-09-08,2021-09-03,12,Active,6165
5004830,200571,Auto,24562.36,2004.19,2021-06-14,2022-06-09,12,Active,6180
5004831,202152,Auto,9916.43,342.76,2022-11-10,2023-11-05,12,Expired,6089
5004832,205294,Property,313001.93,14486.84,2023-06-22,2024-06-16,12,Active,6053
5004833,200690,Auto,10227.66,950.65,2024-01-23,2025-01-17,12,Active,6095
5004834,211587,Health,21733.85,597.26,2022-01-08,2023-01-03,12,Expired,6192
5004835,203804,Auto,17368.96,682.22,2021-02-26,2022-02-21,12,Active,6080
5004836,205805,Auto,3431.6,344.02,2020-05-03,2021-04-28,12,Active,6174
5004837,205214,Auto,24082.93,2150.35,2022-02-22,2023-02-17,12,Active,6212
5004838,209070,Property,312407.03,9739.22,2020-05-06,2021-05-01,12,Active,6186
5004839,213273,Property,165658.4,19745.83,2020-07-12,2021-07-07,12,Cancelled,6077
5004840,213731,Property,420245.69,27460.85,2023-09-16,2024-09-10,12,Active,6060
5004841,208315,Health,32022.92,3493.92,2024-02-21,2025-02-15,12,Active,6102
5004842,203915,Health,67306.43,7789.05,2024-02-07,2025-02-01,12,Active,6107
5004843,206418,Property,42088.1,2916.18,2025-03-29,2026-03-24,12,Active,6068
5004844,209642,Travel,13287.01,1238.32,2020-04-20,2020-10-17,6,Active,6148
5004845,213740,Health,79569.51,1916.7,2023-05-01,2024-04-25,12,Active,6013
5004846,211105,Health,85160.65,9135.23,2022-06-28,2023-06-23,12,Active,6021
5004847,212070,Health,86476.61,8951.83,2023-11-08,2024-11-02,12,Active,6098
5004848,207357,Auto,16932.97,1310.79,2023-10-07,2024-10-01,12,Active,6073
5004849,205531,Health,85603.76,4474.94,2025-01-15,2026-01-10,12,Active,6048
5004850,208724,Property,209180.25,13898.42,2021-09-19,2022-09-14,12,Active,6174
5004851,210811,Auto,22242.03,1988.74,2022-08-25,2023-08-20,12,Lapsed,6013
5004852,211314,Health,9889.62,863.01,2023-06-23,2024-06-17,12,Active,6137
5004853,210268,Auto,12291.46,1165.2,2022-05-13,2023-05-08,12,Active,6184
5004854,206466,Auto,27552.29,2144.64,2021-04-05,2022-03-31,12,Active,6019
5004855,208236,Auto,4245.67,482.66,2021-11-05,2022-10-31,12,Active,6188
5004856,210956,Property,322757.56,21689.29,2022-01-30,2023-01-25,12,Active,6132
5004857,204713,Auto,17784.26,2030.94,2020-02-26,2021-02-20,12,Active,6114
5004858,211733,PersonalAccident,86895.22,2851.22,2021-06-24,2022-06-19,12,Active,6053
5004859,204382,Property,290769.19,26823.83,2023-09-25,2024-09-19,12,Lapsed,6142
5004860,209785,Health,69275.9,3459.97,2021-09-28,2022-09-23,12,Expired,6009
5004861,207830,Health,23338.19,747.27,2023-09-28,2024-09-22,12,Active,6036
5004862,205809,PersonalAccident,34320.45,1732.55,2023-04-20,2024-04-14,12,Active,6218
5004863,210024,Health,84949.56,7721.4,2021-07-24,2022-07-19,12,Active,6159
5004864,214148,Auto,15470.07,1123.23,2021-05-08,2022-05-03,12,Active,6106
5004865,212178,Auto,26773.33,1425.79,2022-06-16,2023-06-11,12,Expired,6015
5004866,205102,SME,120224.7,13604.34,2025-03-19,2026-03-14,12,Active,6085
5004867,214744,Health,12414.31,1407.31,2022-11-03,2023-10-29,12,Active,6174
5004868,205604,Auto,12621.58,351.17,2021-07-17,2022-07-12,12,Active,6062
5004869,204662,Auto,6356.83,272.34,2020-05-25,2021-05-20,12,Active,6045
5004870,213347,PersonalAccident,43059.44,1862.44,2021-12-28,2022-12-23,12,Active,6212
